date,stream,site_group,gage_agency,gage_number,statistic,value
1999-01-26,feather river,upper feather lfc,interpolated,interpolated,mean,6.459990959382963
1999-01-26,feather river,upper feather lfc,interpolated,interpolated,max,5.891114119116037
1999-01-26,feather river,upper feather lfc,interpolated,interpolated,min,6.422242723356606
1999-01-27,feather river,upper feather lfc,interpolated,interpolated,mean,6.136171414750908
1999-01-27,feather river,upper feather lfc,interpolated,interpolated,max,5.665392193357933
1999-01-27,feather river,upper feather lfc,interpolated,interpolated,min,6.022478280858243
1999-01-28,feather river,upper feather lfc,interpolated,interpolated,mean,6.02852672805968
1999-01-28,feather river,upper feather lfc,interpolated,interpolated,max,5.665935379627127
1999-01-28,feather river,upper feather lfc,interpolated,interpolated,min,5.822802262296483
1999-01-29,feather river,upper feather lfc,interpolated,interpolated,mean,5.920882041368453
1999-01-29,feather river,upper feather lfc,interpolated,interpolated,max,5.440213453869024
1999-01-29,feather river,upper feather lfc,interpolated,interpolated,min,5.823214667671326
1999-01-30,feather river,upper feather lfc,interpolated,interpolated,mean,5.705149925706812
1999-01-30,feather river,upper feather lfc,interpolated,interpolated,max,5.214491528110921
1999-01-30,feather river,upper feather lfc,interpolated,interpolated,min,5.623538649109566
1999-01-31,feather river,upper feather lfc,interpolated,interpolated,mean,6.0298549548972344
1999-01-31,feather river,upper feather lfc,interpolated,interpolated,max,5.441299826407413
1999-01-31,feather river,upper feather lfc,interpolated,interpolated,min,6.024127902357616
1999-02-01,feather river,upper feather lfc,interpolated,interpolated,mean,6.030297697176419
1999-02-01,feather river,upper feather lfc,interpolated,interpolated,max,5.668108124703904
1999-02-01,feather river,upper feather lfc,interpolated,interpolated,min,5.824451883795856
1999-02-02,feather river,upper feather lfc,interpolated,interpolated,mean,5.922653010485192
1999-02-02,feather river,upper feather lfc,interpolated,interpolated,max,5.6686513109730985
1999-02-02,feather river,upper feather lfc,interpolated,interpolated,min,5.624775865234096
1999-02-03,feather river,upper feather lfc,interpolated,interpolated,mean,6.0311831817347885
1999-02-03,feather river,upper feather lfc,interpolated,interpolated,max,5.669194497242293
1999-02-03,feather river,upper feather lfc,interpolated,interpolated,min,5.8252766945455425
1999-02-04,feather river,upper feather lfc,interpolated,interpolated,mean,6.463975639895624
1999-02-04,feather river,upper feather lfc,interpolated,interpolated,max,6.122267907566083
1999-02-04,feather river,upper feather lfc,interpolated,interpolated,min,6.225865947793594
1999-02-05,feather river,upper feather lfc,interpolated,interpolated,mean,6.248243524233984
1999-02-05,feather river,upper feather lfc,interpolated,interpolated,max,5.8965459818079795
1999-02-05,feather river,upper feather lfc,interpolated,interpolated,min,6.026189929231832
1999-02-06,feather river,upper feather lfc,interpolated,interpolated,mean,6.464861124453994
1999-02-06,feather river,upper feather lfc,interpolated,interpolated,max,5.897089168077174
1999-02-06,feather river,upper feather lfc,interpolated,interpolated,min,6.4267791824798834
1999-02-07,feather river,upper feather lfc,interpolated,interpolated,mean,6.897653582614829
1999-02-07,feather river,upper feather lfc,interpolated,interpolated,max,6.350162578400963
1999-02-07,feather river,upper feather lfc,interpolated,interpolated,min,6.827368435727934
1999-02-08,feather river,upper feather lfc,interpolated,interpolated,mean,7.11427118283484
1999-02-08,feather river,upper feather lfc,interpolated,interpolated,max,6.350705764670157
1999-02-08,feather river,upper feather lfc,interpolated,interpolated,min,7.227957688975984
1999-02-09,feather river,upper feather lfc,interpolated,interpolated,mean,6.898539067173199
1999-02-09,feather river,upper feather lfc,interpolated,interpolated,max,6.5775140629666495
1999-02-09,feather river,upper feather lfc,interpolated,interpolated,min,6.628104822541016
1999-02-10,feather river,upper feather lfc,interpolated,interpolated,mean,6.466632093570732
1999-02-10,feather river,upper feather lfc,interpolated,interpolated,max,5.899261913153951
1999-02-10,feather river,upper feather lfc,interpolated,interpolated,min,6.428428803979257
1999-02-11,feather river,upper feather lfc,interpolated,interpolated,mean,6.358987406879505
1999-02-11,feather river,upper feather lfc,interpolated,interpolated,max,5.899805099423145
1999-02-11,feather river,upper feather lfc,interpolated,interpolated,min,6.228752785417496
1999-02-12,feather river,upper feather lfc,interpolated,interpolated,mean,6.467517578129102
1999-02-12,feather river,upper feather lfc,interpolated,interpolated,max,5.900348285692339
1999-02-12,feather river,upper feather lfc,interpolated,interpolated,min,6.429253614728943
1999-02-13,feather river,upper feather lfc,interpolated,interpolated,mean,6.467960320408286
1999-02-13,feather river,upper feather lfc,interpolated,interpolated,max,5.9008914719615335
1999-02-13,feather river,upper feather lfc,interpolated,interpolated,min,6.429666020103786
1999-02-14,feather river,upper feather lfc,interpolated,interpolated,mean,6.900752778569123
1999-02-14,feather river,upper feather lfc,interpolated,interpolated,max,6.3539648822853225
1999-02-14,feather river,upper feather lfc,interpolated,interpolated,min,6.8302552733518365
1999-02-15,feather river,upper feather lfc,interpolated,interpolated,mean,6.793108091877894
1999-02-15,feather river,upper feather lfc,interpolated,interpolated,max,6.354508068554517
1999-02-15,feather river,upper feather lfc,interpolated,interpolated,min,6.630579254790076
1999-02-16,feather river,upper feather lfc,interpolated,interpolated,mean,6.9016382631274915
1999-02-16,feather river,upper feather lfc,interpolated,interpolated,max,6.355051254823711
1999-02-16,feather river,upper feather lfc,interpolated,interpolated,min,6.831080084101524
1999-02-17,feather river,upper feather lfc,interpolated,interpolated,mean,7.334430721288328
1999-02-17,feather river,upper feather lfc,interpolated,interpolated,max,6.808124665147501
1999-02-17,feather river,upper feather lfc,interpolated,interpolated,min,7.231669337349574
1999-02-18,feather river,upper feather lfc,interpolated,interpolated,mean,7.334873463567512
1999-02-18,feather river,upper feather lfc,interpolated,interpolated,max,6.808667851416695
1999-02-18,feather river,upper feather lfc,interpolated,interpolated,min,7.232081742724418
1999-02-19,feather river,upper feather lfc,interpolated,interpolated,mean,7.011053918935458
1999-02-19,feather river,upper feather lfc,interpolated,interpolated,max,6.582945925658592
1999-02-19,feather river,upper feather lfc,interpolated,interpolated,min,6.8323173002260535
1999-02-20,feather river,upper feather lfc,interpolated,interpolated,mean,6.90340923224423
1999-02-20,feather river,upper feather lfc,interpolated,interpolated,max,6.357223999900488
1999-02-20,feather river,upper feather lfc,interpolated,interpolated,min,6.832729705600897
1999-02-21,feather river,upper feather lfc,interpolated,interpolated,mean,6.903851974523415
1999-02-21,feather river,upper feather lfc,interpolated,interpolated,max,6.357767186169682
1999-02-21,feather river,upper feather lfc,interpolated,interpolated,min,6.833142110975741
1999-02-22,feather river,upper feather lfc,interpolated,interpolated,mean,6.9042947168026
1999-02-22,feather river,upper feather lfc,interpolated,interpolated,max,6.3583103724388765
1999-02-22,feather river,upper feather lfc,interpolated,interpolated,min,6.833554516350583
1999-02-23,feather river,upper feather lfc,interpolated,interpolated,mean,7.337087174963435
1999-02-23,feather river,upper feather lfc,interpolated,interpolated,max,7.037648894789964
1999-02-23,feather river,upper feather lfc,interpolated,interpolated,min,7.034055345662031
1999-02-24,feather river,upper feather lfc,interpolated,interpolated,mean,7.229442488272207
1999-02-24,feather river,upper feather lfc,interpolated,interpolated,max,6.585661857004563
1999-02-24,feather river,upper feather lfc,interpolated,interpolated,min,7.234556174973477
1999-02-25,feather river,upper feather lfc,interpolated,interpolated,mean,7.121797801580979
1999-02-25,feather river,upper feather lfc,interpolated,interpolated,max,6.5862050432737576
1999-02-25,feather river,upper feather lfc,interpolated,interpolated,min,7.034880156411718
1999-02-26,feather river,upper feather lfc,interpolated,interpolated,mean,6.906065685919338
1999-02-26,feather river,upper feather lfc,interpolated,interpolated,max,6.360483117515654
1999-02-26,feather river,upper feather lfc,interpolated,interpolated,min,6.835204137849956
1999-02-27,feather river,upper feather lfc,interpolated,interpolated,mean,7.338858144080175
1999-02-27,feather river,upper feather lfc,interpolated,interpolated,max,6.813556527839443
1999-02-27,feather river,upper feather lfc,interpolated,interpolated,min,7.235793391098008
1999-02-28,feather river,upper feather lfc,interpolated,interpolated,mean,7.447388315329771
1999-02-28,feather river,upper feather lfc,interpolated,interpolated,max,6.814099714108638
1999-02-28,feather river,upper feather lfc,interpolated,interpolated,min,7.436294220409454
1999-03-01,feather river,upper feather lfc,interpolated,interpolated,mean,7.555918486579369
1999-03-01,feather river,upper feather lfc,interpolated,interpolated,max,7.040908012405129
1999-03-01,feather river,upper feather lfc,interpolated,interpolated,min,7.436706625784298
1999-03-02,feather river,upper feather lfc,interpolated,interpolated,mean,7.232098941947315
1999-03-02,feather river,upper feather lfc,interpolated,interpolated,max,6.815186086647026
1999-03-02,feather river,upper feather lfc,interpolated,interpolated,min,7.036942183285934
1999-03-03,feather river,upper feather lfc,interpolated,interpolated,mean,7.448716542167325
1999-03-03,feather river,upper feather lfc,interpolated,interpolated,max,7.041994384943518
1999-03-03,feather river,upper feather lfc,interpolated,interpolated,min,7.237443012597382
1999-03-04,feather river,upper feather lfc,interpolated,interpolated,mean,7.0168095685648595
1999-03-04,feather river,upper feather lfc,interpolated,interpolated,max,6.590007347158117
1999-03-04,feather river,upper feather lfc,interpolated,interpolated,min,6.837678570099017
1999-03-05,feather river,upper feather lfc,interpolated,interpolated,mean,6.692990023932806
1999-03-05,feather river,upper feather lfc,interpolated,interpolated,max,6.364285421400014
1999-03-05,feather river,upper feather lfc,interpolated,interpolated,min,6.437914127600654
1999-03-06,feather river,upper feather lfc,interpolated,interpolated,mean,6.801520195182404
1999-03-06,feather river,upper feather lfc,interpolated,interpolated,max,6.364828607669208
1999-03-06,feather river,upper feather lfc,interpolated,interpolated,min,6.6384149569121
1999-03-07,feather river,upper feather lfc,interpolated,interpolated,mean,6.910050366432
1999-03-07,feather river,upper feather lfc,interpolated,interpolated,max,6.5916369059657
1999-03-07,feather river,upper feather lfc,interpolated,interpolated,min,6.638827362286944
1999-03-08,feather river,upper feather lfc,interpolated,interpolated,mean,6.586230821799948
1999-03-08,feather river,upper feather lfc,interpolated,interpolated,max,5.913384756153002
1999-03-08,feather river,upper feather lfc,interpolated,interpolated,min,6.6392397676617865
1999-03-09,feather river,upper feather lfc,interpolated,interpolated,mean,6.3704987061383065
1999-03-09,feather river,upper feather lfc,interpolated,interpolated,max,5.913927942422196
1999-03-09,feather river,upper feather lfc,interpolated,interpolated,min,6.239475325163424
1999-03-10,feather river,upper feather lfc,interpolated,interpolated,mean,6.37094144841749
1999-03-10,feather river,upper feather lfc,interpolated,interpolated,max,5.914471128691391
1999-03-10,feather river,upper feather lfc,interpolated,interpolated,min,6.239887730538266
1999-03-11,feather river,upper feather lfc,interpolated,interpolated,mean,6.695646477607914
1999-03-11,feather river,upper feather lfc,interpolated,interpolated,max,6.593809651042477
1999-03-11,feather river,upper feather lfc,interpolated,interpolated,min,6.24030013591311
1999-03-12,feather river,upper feather lfc,interpolated,interpolated,mean,6.804176648857512
1999-03-12,feather river,upper feather lfc,interpolated,interpolated,max,6.594352837311671
1999-03-12,feather river,upper feather lfc,interpolated,interpolated,min,6.440800965224557
1999-03-13,feather river,upper feather lfc,interpolated,interpolated,mean,7.128881678047934
1999-03-13,feather river,upper feather lfc,interpolated,interpolated,max,6.821161135608163
1999-03-13,feather river,upper feather lfc,interpolated,interpolated,min,6.841390218472608
