date,stream,site_group,gage_agency,gage_number,statistic,value
1999-01-26,feather river,upper feather hfc,interpolated,interpolated,min,10.842899267942085
1999-01-27,feather river,upper feather hfc,interpolated,interpolated,mean,10.93394681942807
1999-01-27,feather river,upper feather hfc,interpolated,interpolated,max,11.018459066515922
1999-01-27,feather river,upper feather hfc,interpolated,interpolated,min,10.116227640194115
1999-01-28,feather river,upper feather hfc,interpolated,interpolated,mean,10.761647493280275
1999-01-28,feather river,upper feather hfc,interpolated,interpolated,max,11.018234230562284
1999-01-28,feather river,upper feather hfc,interpolated,interpolated,min,9.752746279527955
1999-01-29,feather river,upper feather hfc,interpolated,interpolated,mean,10.589348167132483
1999-01-29,feather river,upper feather hfc,interpolated,interpolated,max,10.684468938437462
1999-01-29,feather river,upper feather hfc,interpolated,interpolated,min,9.752455185943601
1999-01-30,feather river,upper feather hfc,interpolated,interpolated,mean,10.245193681797518
1999-01-30,feather river,upper feather hfc,interpolated,interpolated,max,10.350703646312638
1999-01-30,feather river,upper feather hfc,interpolated,interpolated,min,9.388973825277441
1999-01-31,feather river,upper feather hfc,interpolated,interpolated,mean,10.760314992398413
1999-01-31,feather river,upper feather hfc,interpolated,interpolated,max,10.684019266530186
1999-01-31,feather river,upper feather hfc,interpolated,interpolated,min,10.115063265856708
1999-02-01,feather river,upper feather hfc,interpolated,interpolated,mean,10.759870825437794
1999-02-01,feather river,upper feather hfc,interpolated,interpolated,max,11.01733488674773
1999-02-01,feather river,upper feather hfc,interpolated,interpolated,min,9.751581905190546
1999-02-02,feather river,upper feather hfc,interpolated,interpolated,mean,10.587571499290002
1999-02-02,feather river,upper feather hfc,interpolated,interpolated,max,11.01711005079409
1999-02-02,feather river,upper feather hfc,interpolated,interpolated,min,9.388100544524384
1999-02-03,feather river,upper feather hfc,interpolated,interpolated,mean,10.758982491516552
1999-02-03,feather river,upper feather hfc,interpolated,interpolated,max,11.016885214840451
1999-02-03,feather river,upper feather hfc,interpolated,interpolated,min,9.750999718021841
1999-02-04,feather river,upper feather hfc,interpolated,interpolated,mean,11.44595896130462
1999-02-04,feather river,upper feather hfc,interpolated,interpolated,max,11.683741291229179
1999-02-04,feather river,upper feather hfc,interpolated,interpolated,min,10.477089158601107
1999-02-05,feather river,upper feather hfc,interpolated,interpolated,mean,11.101804475969656
1999-02-05,feather river,upper feather hfc,interpolated,interpolated,max,11.349975999104357
1999-02-05,feather river,upper feather hfc,interpolated,interpolated,min,10.113607797934947
1999-02-06,feather river,upper feather hfc,interpolated,interpolated,mean,11.44507062738338
1999-02-06,feather river,upper feather hfc,interpolated,interpolated,max,11.349751163150719
1999-02-06,feather river,upper feather hfc,interpolated,interpolated,min,10.839697238514212
1999-02-07,feather river,upper feather hfc,interpolated,interpolated,mean,12.132047097171448
1999-02-07,feather river,upper feather hfc,interpolated,interpolated,max,12.016607239539447
1999-02-07,feather river,upper feather hfc,interpolated,interpolated,min,11.565786679093478
1999-02-08,feather river,upper feather hfc,interpolated,interpolated,mean,12.475313248585174
1999-02-08,feather river,upper feather hfc,interpolated,interpolated,max,12.016382403585807
1999-02-08,feather river,upper feather hfc,interpolated,interpolated,min,12.291876119672743
1999-02-09,feather river,upper feather hfc,interpolated,interpolated,mean,12.131158763250209
1999-02-09,feather river,upper feather hfc,interpolated,interpolated,max,12.349698023803352
1999-02-09,feather river,upper feather hfc,interpolated,interpolated,min,11.202014224842966
1999-02-10,feather river,upper feather hfc,interpolated,interpolated,mean,11.443293959540899
1999-02-10,feather river,upper feather hfc,interpolated,interpolated,max,11.348851819336165
1999-02-10,feather river,upper feather hfc,interpolated,interpolated,min,10.838532864176804
1999-02-11,feather river,upper feather hfc,interpolated,interpolated,mean,11.270994633393105
1999-02-11,feather river,upper feather hfc,interpolated,interpolated,max,11.348626983382525
1999-02-11,feather river,upper feather hfc,interpolated,interpolated,min,10.475051503510642
1999-02-12,feather river,upper feather hfc,interpolated,interpolated,mean,11.442405625619656
1999-02-12,feather river,upper feather hfc,interpolated,interpolated,max,11.348402147428887
1999-02-12,feather river,upper feather hfc,interpolated,interpolated,min,10.8379506770081
1999-02-13,feather river,upper feather hfc,interpolated,interpolated,mean,11.441961458659037
1999-02-13,feather river,upper feather hfc,interpolated,interpolated,max,11.348177311475247
1999-02-13,feather river,upper feather hfc,interpolated,interpolated,min,10.837659583423747
1999-02-14,feather river,upper feather hfc,interpolated,interpolated,mean,12.128937928447105
1999-02-14,feather river,upper feather hfc,interpolated,interpolated,max,12.015033387863975
1999-02-14,feather river,upper feather hfc,interpolated,interpolated,min,11.563749024003013
1999-02-15,feather river,upper feather hfc,interpolated,interpolated,mean,11.956638602299313
1999-02-15,feather river,upper feather hfc,interpolated,interpolated,max,12.014808551910336
1999-02-15,feather river,upper feather hfc,interpolated,interpolated,min,11.200267663336852
1999-02-16,feather river,upper feather hfc,interpolated,interpolated,mean,12.128049594525866
1999-02-16,feather river,upper feather hfc,interpolated,interpolated,max,12.014583715956698
1999-02-16,feather river,upper feather hfc,interpolated,interpolated,min,11.56316683683431
1999-02-17,feather river,upper feather hfc,interpolated,interpolated,mean,12.815026064313933
1999-02-17,feather river,upper feather hfc,interpolated,interpolated,max,12.681439792345426
1999-02-17,feather river,upper feather hfc,interpolated,interpolated,min,12.289256277413575
1999-02-18,feather river,upper feather hfc,interpolated,interpolated,mean,12.814581897353314
1999-02-18,feather river,upper feather hfc,interpolated,interpolated,max,12.681214956391788
1999-02-18,feather river,upper feather hfc,interpolated,interpolated,min,12.288965183829223
1999-02-19,feather river,upper feather hfc,interpolated,interpolated,mean,12.298572252831176
1999-02-19,feather river,upper feather hfc,interpolated,interpolated,max,12.347449664266966
1999-02-19,feather river,upper feather hfc,interpolated,interpolated,min,11.562293556081254
1999-02-20,feather river,upper feather hfc,interpolated,interpolated,mean,12.126272926683384
1999-02-20,feather river,upper feather hfc,interpolated,interpolated,max,12.013684372142144
1999-02-20,feather river,upper feather hfc,interpolated,interpolated,min,11.562002462496901
1999-02-21,feather river,upper feather hfc,interpolated,interpolated,mean,12.125828759722761
1999-02-21,feather river,upper feather hfc,interpolated,interpolated,max,12.013459536188504
1999-02-21,feather river,upper feather hfc,interpolated,interpolated,min,11.561711368912547
1999-02-22,feather river,upper feather hfc,interpolated,interpolated,mean,12.125384592762142
1999-02-22,feather river,upper feather hfc,interpolated,interpolated,max,12.013234700234866
1999-02-22,feather river,upper feather hfc,interpolated,interpolated,min,11.561420275328196
1999-02-23,feather river,upper feather hfc,interpolated,interpolated,mean,12.81236106255021
1999-02-23,feather river,upper feather hfc,interpolated,interpolated,max,13.013631232794777
1999-02-23,feather river,upper feather hfc,interpolated,interpolated,min,11.924319448825653
1999-02-24,feather river,upper feather hfc,interpolated,interpolated,mean,12.640061736402417
1999-02-24,feather river,upper feather hfc,interpolated,interpolated,max,12.346325484498772
1999-02-24,feather river,upper feather hfc,interpolated,interpolated,min,12.28721862232311
1999-02-25,feather river,upper feather hfc,interpolated,interpolated,mean,12.467762410254625
1999-02-25,feather river,upper feather hfc,interpolated,interpolated,max,12.346100648545134
1999-02-25,feather river,upper feather hfc,interpolated,interpolated,min,11.92373726165695
1999-02-26,feather river,upper feather hfc,interpolated,interpolated,mean,12.12360792491966
1999-02-26,feather river,upper feather hfc,interpolated,interpolated,max,12.012335356420312
1999-02-26,feather river,upper feather hfc,interpolated,interpolated,min,11.56025590099079
1999-02-27,feather river,upper feather hfc,interpolated,interpolated,mean,12.810584394707728
1999-02-27,feather river,upper feather hfc,interpolated,interpolated,max,12.679191432809038
1999-02-27,feather river,upper feather hfc,interpolated,interpolated,min,12.286345341570055
1999-02-28,feather river,upper feather hfc,interpolated,interpolated,mean,12.981995386934281
1999-02-28,feather river,upper feather hfc,interpolated,interpolated,max,12.6789665968554
1999-02-28,feather river,upper feather hfc,interpolated,interpolated,min,12.649244515067512
1999-03-01,feather river,upper feather hfc,interpolated,interpolated,mean,13.153406379160833
1999-03-01,feather river,upper feather hfc,interpolated,interpolated,max,13.012282217072945
1999-03-01,feather river,upper feather hfc,interpolated,interpolated,min,12.648953421483158
1999-03-02,feather river,upper feather hfc,interpolated,interpolated,mean,12.637396734638696
1999-03-02,feather river,upper feather hfc,interpolated,interpolated,max,12.678516924948124
1999-03-02,feather river,upper feather hfc,interpolated,interpolated,min,11.922281793735188
1999-03-03,feather river,upper feather hfc,interpolated,interpolated,mean,12.98066288605242
1999-03-03,feather river,upper feather hfc,interpolated,interpolated,max,13.011832545165667
1999-03-03,feather river,upper feather hfc,interpolated,interpolated,min,12.285180967232645
1999-03-04,feather river,upper feather hfc,interpolated,interpolated,mean,12.292798082343111
1999-03-04,feather river,upper feather hfc,interpolated,interpolated,max,12.344526796869662
1999-03-04,feather river,upper feather hfc,interpolated,interpolated,min,11.558509339484676
1999-03-05,feather river,upper feather hfc,interpolated,interpolated,mean,11.776788437820972
1999-03-05,feather river,upper feather hfc,interpolated,interpolated,max,12.01076150474484
1999-03-05,feather river,upper feather hfc,interpolated,interpolated,min,10.831837711736705
1999-03-06,feather river,upper feather hfc,interpolated,interpolated,mean,11.948199430047524
1999-03-06,feather river,upper feather hfc,interpolated,interpolated,max,12.010536668791202
1999-03-06,feather river,upper feather hfc,interpolated,interpolated,min,11.194736885234162
1999-03-07,feather river,upper feather hfc,interpolated,interpolated,mean,12.119610422274077
1999-03-07,feather river,upper feather hfc,interpolated,interpolated,max,12.343852289008748
1999-03-07,feather river,upper feather hfc,interpolated,interpolated,min,11.194445791649809
1999-03-08,feather river,upper feather hfc,interpolated,interpolated,mean,11.60360077775194
1999-03-08,feather river,upper feather hfc,interpolated,interpolated,max,11.343006084541559
1999-03-08,feather river,upper feather hfc,interpolated,interpolated,min,11.194154698065457
1999-03-09,feather river,upper feather hfc,interpolated,interpolated,mean,11.259446292416975
1999-03-09,feather river,upper feather hfc,interpolated,interpolated,max,11.34278124858792
1999-03-09,feather river,upper feather hfc,interpolated,interpolated,min,10.467483070317488
1999-03-10,feather river,upper feather hfc,interpolated,interpolated,mean,11.259002125456355
1999-03-10,feather river,upper feather hfc,interpolated,interpolated,max,11.342556412634282
1999-03-10,feather river,upper feather hfc,interpolated,interpolated,min,10.467191976733137
1999-03-11,feather river,upper feather hfc,interpolated,interpolated,mean,11.77412343605725
1999-03-11,feather river,upper feather hfc,interpolated,interpolated,max,12.342952945194192
1999-03-11,feather river,upper feather hfc,interpolated,interpolated,min,10.466900883148783
1999-03-12,feather river,upper feather hfc,interpolated,interpolated,mean,11.945534428283802
1999-03-12,feather river,upper feather hfc,interpolated,interpolated,max,12.342728109240554
1999-03-12,feather river,upper feather hfc,interpolated,interpolated,min,10.82980005664624
