"FishID","ch","StudyID","fish_length","fish_weight","fish_type","fish_release_date","release_location","fish_k","year","rl","WY2","WY3","firstCap","length.z","weight.z","k.z","lastCap","dist_rlwoodson","dist_woodsonbutte","dist_buttesac","dist_sacdelta","dist_rlwoodson.z","dist_woodsonbutte.z","dist_buttesac.z","dist_sacdelta.z"
"CFR2016-566",11100,"ColemanFall_2016",83,6.5,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00113678695038537,2016,"1S",0,1,1,-0.630231164860216,-0.581667384035438,-0.0873817700066641,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-567",11110,"ColemanFall_2016",84,6.1,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00102918151387539,2016,"1S",0,1,1,-0.468303485950209,-0.787794662975622,-1.20024363475338,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-568",10000,"ColemanFall_2016",82,6.9,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00125143279987232,2016,"1S",0,1,1,-0.792158843770223,-0.375540105095255,1.09829246712805,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-569",11000,"ColemanFall_2016",84,6.4,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00107979699816435,2016,"1S",0,1,1,-0.468303485950209,-0.633199203770484,-0.676775266817847,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-570",11100,"ColemanFall_2016",81,6.1,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00114782261812694,2016,"1S",0,1,1,-0.954086522680229,-0.787794662975622,0.0267497662793269,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-571",11100,"ColemanFall_2016",85,6.4,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00104213311622227,2016,"1S",0,1,1,-0.306375807040202,-0.633199203770484,-1.06629738810747,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-572",11000,"ColemanFall_2016",85,7.3,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00118868308569102,2016,"1S",0,1,1,-0.306375807040202,-0.169412826155072,0.449331167392529,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-573",11000,"ColemanFall_2016",85,6.7,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00109098310604519,2016,"1S",0,1,1,-0.306375807040202,-0.478603744565347,-0.561087869607438,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-574",11100,"ColemanFall_2016",83,6,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00104934180035573,2016,"1S",0,1,1,-0.630231164860216,-0.839326482710668,-0.991744745347752,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-575",11100,"ColemanFall_2016",84,6.7,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.0011304124824533,2016,"1S",0,1,1,-0.468303485950209,-0.478603744565347,-0.153306898882413,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-576",11100,"ColemanFall_2016",82,6,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00108820243467158,2016,"1S",0,1,1,-0.792158843770223,-0.839326482710668,-0.589845739381021,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-577",11000,"ColemanFall_2016",81,6.5,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.0012230896750533,2016,"1S",0,1,1,-0.954086522680229,-0.581667384035438,0.805166173867599,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-578",11100,"ColemanFall_2016",82,7.3,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00132397962885042,2016,"1S",0,1,1,-0.792158843770223,-0.169412826155072,1.84857611446535,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-579",11000,"ColemanFall_2016",88,7,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00102718820435763,2016,"1S",0,1,1,0.179407229689818,-0.324008285360209,-1.22085856108888,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-580",11000,"ColemanFall_2016",86,6.8,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00106908825637994,2016,"1S",0,1,1,-0.144448128130196,-0.427071924830301,-0.78752571528784,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-581",11100,"ColemanFall_2016",84,6.2,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00104605334197171,2016,"1S",0,1,1,-0.468303485950209,-0.736262843240576,-1.02575417877487,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-582",11100,"ColemanFall_2016",82,7.1,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00128770621436137,2016,"1S",0,1,1,-0.792158843770223,-0.272476465625163,1.4734342907967,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-583",11000,"ColemanFall_2016",83,6.2,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00108431986036758,2016,"1S",0,1,1,-0.630231164860216,-0.736262843240576,-0.629999555211379,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-584",10000,"ColemanFall_2016",85,6,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.000976999796458376,2016,"1S",0,1,1,-0.306375807040202,-0.839326482710668,-1.73991007944086,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-585",11100,"ColemanFall_2016",83,6.5,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00113678695038537,2016,"1S",0,1,1,-0.630231164860216,-0.581667384035438,-0.0873817700066641,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-586",11100,"ColemanFall_2016",83,7,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00122423210041501,2016,"1S",0,1,1,-0.630231164860216,-0.324008285360209,0.816981205334422,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-587",11000,"ColemanFall_2016",84,6.7,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.0011304124824533,2016,"1S",0,1,1,-0.468303485950209,-0.478603744565347,-0.153306898882413,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-588",11000,"ColemanFall_2016",81,6.6,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00124190643928489,2016,"1S",0,1,1,-0.954086522680229,-0.530135564300393,0.999770275764667,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-589",11100,"ColemanFall_2016",81,6,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00112900585389535,2016,"1S",0,1,1,-0.954086522680229,-0.839326482710668,-0.167854335617741,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-590",10000,"ColemanFall_2016",85,6.3,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00102584978628129,2016,"1S",0,1,1,-0.306375807040202,-0.68473102350553,-1.23470056094089,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-591",11000,"ColemanFall_2016",80,6,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.001171875,2016,"1S",0,1,1,-1.11601420159024,-0.839326482710668,0.275500939184714,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-592",11100,"ColemanFall_2016",80,6.3,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00123046875,2016,"1S",0,1,1,-1.11601420159024,-0.68473102350553,0.881481008616016,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-593",11000,"ColemanFall_2016",84,6.5,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00109666882626066,2016,"1S",0,1,1,-0.468303485950209,-0.581667384035438,-0.502285810839438,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-594",10000,"ColemanFall_2016",84,6.7,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.0011304124824533,2016,"1S",0,1,1,-0.468303485950209,-0.478603744565347,-0.153306898882413,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-595",11000,"ColemanFall_2016",83,6,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00104934180035573,2016,"1S",0,1,1,-0.630231164860216,-0.839326482710668,-0.991744745347752,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-596",11000,"ColemanFall_2016",82,6.5,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00117888597089421,2016,"1S",0,1,1,-0.792158843770223,-0.581667384035438,0.348008819790654,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFR2016-597",11100,"ColemanFall_2016",81,6.4,"CNFH Fall Chinook","4/29/2016 9:00:00","BattleCk_CNFH_Rel",0.00120427291082171,2016,"1S",0,1,1,-0.954086522680229,-0.633199203770484,0.610562071970532,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-001",11110,"ColemanFall_2017",80,6.5,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00126953125,2017,"1S",1,2,1,-1.11601420159024,-0.581667384035438,1.28546772157022,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-002",11000,"ColemanFall_2017",82,6.7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00121515938538326,2017,"1S",1,2,1,-0.792158843770223,-0.478603744565347,0.723150643459301,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-003",10000,"ColemanFall_2017",89,8.3,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00117735673483515,2017,"1S",1,2,1,0.341334908599825,0.345905371195388,0.332193368940588,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-004",10000,"ColemanFall_2017",85,7.1,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00115611642580908,2017,"1S",1,2,1,-0.306375807040202,-0.272476465625163,0.112524821725908,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-005",11100,"ColemanFall_2017",83,6.4,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00111929792037944,2017,"1S",1,2,1,-0.630231164860216,-0.633199203770484,-0.268254365074903,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-006",11100,"ColemanFall_2017",81,7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00131717349621124,2017,"1S",1,2,1,-0.954086522680229,-0.324008285360209,1.77818668335284,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-007",11000,"ColemanFall_2017",82,6.2,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00112447584916063,2017,"1S",1,2,1,-0.792158843770223,-0.736262843240576,-0.214703915712371,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-008",11100,"ColemanFall_2017",82,6.5,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00117888597089421,2017,"1S",1,2,1,-0.792158843770223,-0.581667384035438,0.348008819790654,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-009",10100,"ColemanFall_2017",83,6.4,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00111929792037944,2017,"1S",1,2,1,-0.630231164860216,-0.633199203770484,-0.268254365074903,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-010",11100,"ColemanFall_2017",84,7.7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00129913076341648,2017,"1S",1,2,1,-0.468303485950209,0.0367144527851121,1.59158766090251,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-011",11111,"ColemanFall_2017",84,6.7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.0011304124824533,2017,"1S",1,2,1,-0.468303485950209,-0.478603744565347,-0.153306898882413,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-012",10111,"ColemanFall_2017",85,7.6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00123753307551394,2017,"1S",1,2,1,-0.306375807040202,-0.0148173669499341,0.954540685892563,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-013",11100,"ColemanFall_2017",88,7.4,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00108588467317806,2017,"1S",1,2,1,0.179407229689818,-0.117881006420025,-0.613816167468801,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-014",11100,"ColemanFall_2017",83,6.7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00117176501039723,2017,"1S",1,2,1,-0.630231164860216,-0.478603744565347,0.27436342012981,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-015",11111,"ColemanFall_2017",82,6.2,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00112447584916063,2017,"1S",1,2,1,-0.792158843770223,-0.736262843240576,-0.214703915712371,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-016",10000,"ColemanFall_2017",89,8.4,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00119154175573678,2017,"1S",1,2,1,0.341334908599825,0.397437190930433,0.478895704101832,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-017",10000,"ColemanFall_2017",85,6.7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00109098310604519,2017,"1S",1,2,1,-0.306375807040202,-0.478603744565347,-0.561087869607438,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-018",11110,"ColemanFall_2017",86,7.8,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00122630711761229,2017,"1S",1,2,1,-0.144448128130196,0.0882462725201578,0.838441157381847,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-019",10100,"ColemanFall_2017",85,7.3,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00118868308569102,2017,"1S",1,2,1,-0.306375807040202,-0.169412826155072,0.449331167392529,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-020",10000,"ColemanFall_2017",84,6.6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00111354065435698,2017,"1S",1,2,1,-0.468303485950209,-0.530135564300393,-0.327796354860927,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-021",11100,"ColemanFall_2017",84,6.8,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00114728431054962,2017,"1S",1,2,1,-0.468303485950209,-0.427071924830301,0.0211825570960992,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-022",11000,"ColemanFall_2017",85,6.8,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00110726643598616,2017,"1S",1,2,1,-0.306375807040202,-0.427071924830301,-0.392684696774128,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-023",10100,"ColemanFall_2017",84,7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00118102796674225,2017,"1S",1,2,1,-0.468303485950209,-0.324008285360209,0.37016146905302,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-024",11111,"ColemanFall_2017",84,6.4,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00107979699816435,2017,"1S",1,2,1,-0.468303485950209,-0.633199203770484,-0.676775266817847,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-025",11100,"ColemanFall_2017",80,6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.001171875,2017,"1S",1,2,1,-1.11601420159024,-0.839326482710668,0.275500939184714,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-026",11111,"ColemanFall_2017",80,6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.001171875,2017,"1S",1,2,1,-1.11601420159024,-0.839326482710668,0.275500939184714,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-027",10000,"ColemanFall_2017",84,7.3,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00123164345103121,2017,"1S",1,2,1,-0.468303485950209,-0.169412826155072,0.893629836988557,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-028",11000,"ColemanFall_2017",85,6.9,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00112354976592713,2017,"1S",1,2,1,-0.306375807040202,-0.375540105095255,-0.224281523940817,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-029",11111,"ColemanFall_2017",83,6.6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.0011542759803913,2017,"1S",1,2,1,-0.630231164860216,-0.530135564300393,0.0934908250615728,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-030",11100,"ColemanFall_2017",81,6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00112900585389535,2017,"1S",1,2,1,-0.954086522680229,-0.839326482710668,-0.167854335617741,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-031",11101,"ColemanFall_2017",85,6.7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00109098310604519,2017,"1S",1,2,1,-0.306375807040202,-0.478603744565347,-0.561087869607438,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-032",11011,"ColemanFall_2017",87,7.3,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00110857505584637,2017,"1S",1,2,1,0.0174795507798112,-0.169412826155072,-0.379150871856808,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-033",10100,"ColemanFall_2017",83,6.2,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00108431986036758,2017,"1S",1,2,1,-0.630231164860216,-0.736262843240576,-0.629999555211379,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-034",11111,"ColemanFall_2017",84,6.8,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00114728431054962,2017,"1S",1,2,1,-0.468303485950209,-0.427071924830301,0.0211825570960992,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-035",11111,"ColemanFall_2017",83,6.6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.0011542759803913,2017,"1S",1,2,1,-0.630231164860216,-0.530135564300393,0.0934908250615728,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-036",10000,"ColemanFall_2017",83,6.9,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00120674307040909,2017,"1S",1,2,1,-0.630231164860216,-0.375540105095255,0.636108610266286,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-037",10111,"ColemanFall_2017",85,6.6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00107469977610421,2017,"1S",1,2,1,-0.306375807040202,-0.530135564300393,-0.729491042440853,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-038",10111,"ColemanFall_2017",84,7.1,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00119789979483857,2017,"1S",1,2,1,-0.468303485950209,-0.272476465625163,0.544650925031534,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-039",11111,"ColemanFall_2017",84,6.8,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00114728431054962,2017,"1S",1,2,1,-0.468303485950209,-0.427071924830301,0.0211825570960992,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-040",11100,"ColemanFall_2017",86,8.1,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00127347277598199,2017,"1S",1,2,1,-0.144448128130196,0.242841731725295,1.3262312191827,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-041",11111,"ColemanFall_2017",83,6.7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00117176501039723,2017,"1S",1,2,1,-0.630231164860216,-0.478603744565347,0.27436342012981,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-042",11111,"ColemanFall_2017",84,7.1,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00119789979483857,2017,"1S",1,2,1,-0.468303485950209,-0.272476465625163,0.544650925031534,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-043",10010,"ColemanFall_2017",83,6.6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.0011542759803913,2017,"1S",1,2,1,-0.630231164860216,-0.530135564300393,0.0934908250615728,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-044",11110,"ColemanFall_2017",83,6.4,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00111929792037944,2017,"1S",1,2,1,-0.630231164860216,-0.633199203770484,-0.268254365074903,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-045",10000,"ColemanFall_2017",88,7.3,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00107121055597295,2017,"1S",1,2,1,0.179407229689818,-0.169412826155072,-0.765576765873847,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-046",10000,"ColemanFall_2017",83,6.3,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00110180889037351,2017,"1S",1,2,1,-0.630231164860216,-0.68473102350553,-0.44912696014314,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-047",10111,"ColemanFall_2017",85,7.2,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00117239975575005,2017,"1S",1,2,1,-0.306375807040202,-0.220944645890117,0.280927994559217,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-048",10111,"ColemanFall_2017",81,6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00112900585389535,2017,"1S",1,2,1,-0.954086522680229,-0.839326482710668,-0.167854335617741,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-049",11000,"ColemanFall_2017",82,6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00108820243467158,2017,"1S",1,2,1,-0.792158843770223,-0.839326482710668,-0.589845739381021,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-050",11100,"ColemanFall_2017",82,6.3,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00114261255640516,2017,"1S",1,2,1,-0.792158843770223,-0.68473102350553,-0.0271330038779942,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-051",11100,"ColemanFall_2017",86,7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00110053202862641,2017,"1S",1,2,1,-0.144448128130196,-0.324008285360209,-0.462332340753903,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-052",11101,"ColemanFall_2017",82,6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00108820243467158,2017,"1S",1,2,1,-0.792158843770223,-0.839326482710668,-0.589845739381021,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-053",11100,"ColemanFall_2017",81,6.1,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00114782261812694,2017,"1S",1,2,1,-0.954086522680229,-0.787794662975622,0.0267497662793269,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-054",10100,"ColemanFall_2017",84,7.5,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00126538710722384,2017,"1S",1,2,1,-0.468303485950209,-0.0663491866849798,1.24260874894548,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-055",11000,"ColemanFall_2017",83,6.7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00117176501039723,2017,"1S",1,2,1,-0.630231164860216,-0.478603744565347,0.27436342012981,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-056",10100,"ColemanFall_2017",82,6.2,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00112447584916063,2017,"1S",1,2,1,-0.792158843770223,-0.736262843240576,-0.214703915712371,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-057",11100,"ColemanFall_2017",83,6.8,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00118925404040316,2017,"1S",1,2,1,-0.630231164860216,-0.427071924830301,0.455236015198049,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-058",10100,"ColemanFall_2017",84,6.7,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.0011304124824533,2017,"1S",1,2,1,-0.468303485950209,-0.478603744565347,-0.153306898882413,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-059",11100,"ColemanFall_2017",86,6.8,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00106908825637994,2017,"1S",1,2,1,-0.144448128130196,-0.427071924830301,-0.78752571528784,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-060",10111,"ColemanFall_2017",84,6.5,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00109666882626066,2017,"1S",1,2,1,-0.468303485950209,-0.581667384035438,-0.502285810839438,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-061",11100,"ColemanFall_2017",81,6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00112900585389535,2017,"1S",1,2,1,-0.954086522680229,-0.839326482710668,-0.167854335617741,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2017-062",11111,"ColemanFall_2017",87,7.6,"CNFH Fall Chinook","4/5/2017 15:00:00","BattleCk_CNFH_Rel",0.00115413293485375,2017,"1S",1,2,1,0.0174795507798112,-0.0148173669499341,0.0920114395507219,5,91.8,88,170,110,0.918,0.88,1.7,1.1
