stream,site,release_id,date_released,time_released,site_released,subsite_released,number_released,median_fork_length_released,origin_released,run_released,lifestage_released,source_released,days_held_post_mark,flow_at_release,temperature_at_release,turbidity_at_release,include,week_released,year_released,night_release
sacramento river,knights landing,565,2009-01-29,11:45:50,knights landing release site,knights landing release site,250,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,5,2009,FALSE
sacramento river,knights landing,566,2009-02-22,15:20:50,knights landing release site,knights landing release site,2212,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,8,2009,FALSE
sacramento river,knights landing,567,2009-03-01,16:30:50,knights landing release site,knights landing release site,2761,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,9,2009,FALSE
sacramento river,knights landing,568,2009-03-15,15:15:50,knights landing release site,knights landing release site,1106,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,11,2009,FALSE
sacramento river,knights landing,569,2009-03-21,14:00:50,knights landing release site,knights landing release site,1234,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,12,2009,FALSE
sacramento river,knights landing,570,2009-03-08,13:15:50,knights landing release site,knights landing release site,1106,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,10,2009,FALSE
sacramento river,knights landing,571,2010-01-20,16:00:50,knights landing release site,knights landing release site,465,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,3,2010,FALSE
sacramento river,knights landing,572,2010-01-23,16:00:50,knights landing release site,knights landing release site,3273,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,4,2010,FALSE
sacramento river,knights landing,573,2010-01-30,16:00:50,knights landing release site,knights landing release site,1096,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,5,2010,FALSE
sacramento river,knights landing,574,2010-02-10,16:00:50,knights landing release site,knights landing release site,399,NA,not recorded,not recorded,not recorded,not yet assigned,NA,NA,NA,NA,yes,6,2010,FALSE
sacramento river,knights landing,575,2010-03-03,16:00:50,knights landing release site,knights landing release site,171,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,9,2010,FALSE
sacramento river,knights landing,576,2011-01-03,13:00:50,knights landing release site,knights landing release site,708,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,1,2011,FALSE
sacramento river,knights landing,577,2011-02-23,12:15:50,knights landing release site,knights landing release site,370,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,8,2011,FALSE
sacramento river,knights landing,578,2011-03-21,12:00:50,knights landing release site,knights landing release site,414,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,12,2011,FALSE
sacramento river,knights landing,579,2011-03-30,12:15:50,knights landing release site,knights landing release site,205,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,13,2011,FALSE
sacramento river,knights landing,580,2011-04-23,11:15:50,knights landing release site,knights landing release site,136,NA,not recorded,not recorded,not recorded,knights landing rst,NA,NA,NA,NA,yes,17,2011,FALSE
sacramento river,knights landing,581,2017-09-27,16:20:17,knights landing release site,knights landing release site,1033,NA,hatchery,late fall,smolt,not recorded,NA,NA,NA,NA,yes,39,2017,FALSE
sacramento river,knights landing,582,2017-10-18,16:45:17,knights landing release site,knights landing release site,1311,NA,hatchery,late fall,smolt,not recorded,NA,NA,NA,NA,yes,42,2017,FALSE
sacramento river,knights landing,583,2017-11-30,10:10:17,knights landing release site,knights landing release site,947,NA,hatchery,late fall,smolt,not recorded,NA,NA,NA,NA,yes,48,2017,FALSE
sacramento river,knights landing,584,2018-04-12,10:20:17,knights landing release site,knights landing release site,240,NA,unknown,other,juvenile,not recorded,NA,NA,NA,NA,yes,15,2018,FALSE
sacramento river,knights landing,585,2017-11-08,16:30:17,knights landing release site,knights landing release site,959,NA,hatchery,late fall,smolt,not recorded,NA,NA,NA,NA,yes,45,2017,FALSE
sacramento river,knights landing,586,2018-10-25,09:41:17,knights landing release site,knights landing release site,520,122,hatchery,late fall,smolt,not applicable,NA,NA,NA,NA,yes,43,2018,FALSE
sacramento river,knights landing,587,2018-10-25,09:55:17,knights landing release site,knights landing release site,585,NA,hatchery,late fall,smolt,not applicable,NA,NA,NA,NA,yes,43,2018,FALSE
sacramento river,knights landing,588,2018-11-08,10:30:17,knights landing release site,knights landing release site,642,129.5,hatchery,late fall,smolt,not applicable,NA,NA,NA,NA,yes,45,2018,FALSE
sacramento river,knights landing,589,2019-02-07,11:45:17,knights landing release site,knights landing release site,293,NA,unknown,other,juvenile,knights landing rst,NA,NA,NA,NA,yes,6,2019,FALSE
sacramento river,knights landing,590,2019-04-13,11:00:17,knights landing release site,knights landing release site,792,NA,unknown,other,juvenile,knights landing rst,NA,NA,NA,NA,yes,15,2019,FALSE
sacramento river,knights landing,591,2019-03-14,09:57:17,knights landing release site,knights landing release site,1114,60,hatchery,fall,juvenile,not applicable,NA,NA,NA,NA,yes,11,2019,FALSE
sacramento river,knights landing,592,2019-03-28,09:15:17,knights landing release site,knights landing release site,910,70.5,hatchery,fall,juvenile,not applicable,NA,NA,NA,NA,yes,13,2019,FALSE
sacramento river,knights landing,593,2019-04-11,11:15:17,knights landing release site,knights landing release site,1121,71.5,hatchery,fall,juvenile,not applicable,NA,NA,NA,NA,yes,15,2019,FALSE
sacramento river,knights landing,594,2019-04-25,09:00:17,knights landing release site,knights landing release site,127,NA,unknown,not recorded,juvenile,knights landing rst,NA,NA,NA,NA,no,17,2019,FALSE
sacramento river,knights landing,595,2021-02-04,10:05:50,knights landing release site,knights landing release site,100,NA,not recorded,not recorded,juvenile,knights landing rst,NA,NA,NA,NA,yes,6,2021,FALSE
sacramento river,knights landing,597,2021-02-09,10:00:49,knights landing release site,knights landing release site,264,NA,not recorded,not recorded,juvenile,knights landing rst,NA,NA,NA,NA,yes,6,2021,FALSE
sacramento river,knights landing,598,2021-02-11,10:00:49,knights landing release site,knights landing release site,137,NA,not recorded,not recorded,juvenile,knights landing rst,NA,NA,NA,NA,yes,7,2021,FALSE
sacramento river,knights landing,599,2021-03-22,09:45:50,knights landing release site,knights landing release site,246,NA,not recorded,not recorded,juvenile,knights landing rst,NA,NA,NA,NA,yes,12,2021,FALSE
sacramento river,knights landing,600,2021-03-24,09:15:49,knights landing release site,knights landing release site,198,NA,not recorded,not recorded,juvenile,knights landing rst,NA,NA,NA,NA,yes,12,2021,FALSE
sacramento river,knights landing,601,2021-03-25,10:00:49,knights landing release site,knights landing release site,112,NA,not recorded,not recorded,juvenile,knights landing rst,NA,NA,NA,NA,yes,13,2021,FALSE
sacramento river,knights landing,602,2021-04-01,10:30:08,knights landing release site,knights landing release site,128,NA,hatchery,fall,juvenile,knights landing rst,NA,NA,NA,NA,yes,14,2021,FALSE
sacramento river,knights landing,KNL1,1998-12-22,NA,not recorded,not recorded,111,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,51,1998,NA
sacramento river,knights landing,KNL2,1998-12-27,NA,not recorded,not recorded,126,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,52,1998,NA
sacramento river,knights landing,KNL3,2000-01-29,NA,not recorded,not recorded,651,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,5,2000,NA
sacramento river,knights landing,KNL4,2000-02-01,NA,not recorded,not recorded,766,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,5,2000,NA
sacramento river,knights landing,KNL5,2000-02-05,NA,not recorded,not recorded,1058,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,6,2000,NA
sacramento river,knights landing,KNL6,2000-02-06,NA,not recorded,not recorded,376,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,6,2000,NA
sacramento river,knights landing,KNL7,2000-02-08,NA,not recorded,not recorded,405,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,6,2000,NA
sacramento river,knights landing,KNL8,2000-02-09,NA,not recorded,not recorded,452,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,6,2000,NA
sacramento river,knights landing,KNL9,2000-02-12,NA,not recorded,not recorded,980,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,2000,NA
sacramento river,knights landing,KNL10,2000-02-13,NA,not recorded,not recorded,239,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,2000,NA
sacramento river,knights landing,KNL11,2000-02-14,NA,not recorded,not recorded,322,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,2000,NA
sacramento river,knights landing,KNL12,2000-02-15,NA,not recorded,not recorded,1936,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,2000,NA
sacramento river,knights landing,KNL13,2000-02-16,NA,not recorded,not recorded,2634,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,2000,NA
sacramento river,knights landing,KNL14,2000-02-19,NA,not recorded,not recorded,179,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,8,2000,NA
sacramento river,knights landing,KNL15,2000-02-20,NA,not recorded,not recorded,642,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,8,2000,NA
sacramento river,knights landing,KNL16,2000-02-21,NA,not recorded,not recorded,465,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,8,2000,NA
sacramento river,knights landing,KNL17,2000-02-22,NA,not recorded,not recorded,288,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,8,2000,NA
sacramento river,knights landing,KNL18,2000-02-23,NA,not recorded,not recorded,172,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,8,2000,NA
sacramento river,knights landing,KNL19,2000-02-26,NA,not recorded,not recorded,358,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,9,2000,NA
sacramento river,knights landing,KNL20,2000-02-29,NA,not recorded,not recorded,262,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,9,2000,NA
sacramento river,knights landing,KNL21,2000-03-01,NA,not recorded,not recorded,149,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,9,2000,NA
sacramento river,knights landing,KNL22,2000-03-04,NA,not recorded,not recorded,185,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,10,2000,NA
sacramento river,knights landing,KNL23,2000-03-06,NA,not recorded,not recorded,103,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,10,2000,NA
sacramento river,knights landing,KNL24,2000-03-07,NA,not recorded,not recorded,135,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,10,2000,NA
sacramento river,knights landing,KNL25,2000-03-08,NA,not recorded,not recorded,167,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,10,2000,NA
sacramento river,knights landing,KNL26,2000-03-13,NA,not recorded,not recorded,171,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,11,2000,NA
sacramento river,knights landing,KNL27,2000-03-22,NA,not recorded,not recorded,67,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,12,2000,NA
sacramento river,knights landing,KNL28,2000-03-29,NA,not recorded,not recorded,80,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,13,2000,NA
sacramento river,knights landing,KNL29,2000-04-05,NA,not recorded,not recorded,127,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,14,2000,NA
sacramento river,knights landing,KNL30,2000-04-21,NA,not recorded,not recorded,181,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,16,2000,NA
sacramento river,knights landing,KNL31,2000-04-27,NA,not recorded,not recorded,78,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,17,2000,NA
sacramento river,knights landing,KNL32,1996-01-25,NA,not recorded,not recorded,50,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,4,1996,NA
sacramento river,knights landing,KNL33,1996-01-26,NA,not recorded,not recorded,166,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,4,1996,NA
sacramento river,knights landing,KNL34,1996-01-27,NA,not recorded,not recorded,245,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,4,1996,NA
sacramento river,knights landing,KNL35,1996-02-01,NA,not recorded,not recorded,296,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,5,1996,NA
sacramento river,knights landing,KNL36,1996-02-02,NA,not recorded,not recorded,296,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,5,1996,NA
sacramento river,knights landing,KNL37,1996-02-03,NA,not recorded,not recorded,295,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,5,1996,NA
sacramento river,knights landing,KNL38,1996-02-04,NA,not recorded,not recorded,125,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,5,1996,NA
sacramento river,knights landing,KNL39,1996-02-06,NA,not recorded,not recorded,145,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,6,1996,NA
sacramento river,knights landing,KNL40,1996-02-07,NA,not recorded,not recorded,40,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,6,1996,NA
sacramento river,knights landing,KNL41,1996-02-09,NA,not recorded,not recorded,196,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,6,1996,NA
sacramento river,knights landing,KNL42,1996-02-10,NA,not recorded,not recorded,100,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,6,1996,NA
sacramento river,knights landing,KNL43,1996-02-11,NA,not recorded,not recorded,299,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,6,1996,NA
sacramento river,knights landing,KNL44,1996-02-12,NA,not recorded,not recorded,95,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,1996,NA
sacramento river,knights landing,KNL45,1996-02-13,NA,not recorded,not recorded,250,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,1996,NA
sacramento river,knights landing,KNL46,1996-02-15,NA,not recorded,not recorded,273,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,1996,NA
sacramento river,knights landing,KNL47,1996-02-16,NA,not recorded,not recorded,100,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,1996,NA
sacramento river,knights landing,KNL48,1996-02-17,NA,not recorded,not recorded,177,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,1996,NA
sacramento river,knights landing,KNL49,1996-02-18,NA,not recorded,not recorded,258,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,1996,NA
sacramento river,knights landing,KNL50,1996-02-19,NA,not recorded,not recorded,161,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,8,1996,NA
sacramento river,knights landing,KNL51,1996-02-20,NA,not recorded,not recorded,100,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,8,1996,NA
sacramento river,knights landing,KNL52,1997-12-24,NA,not recorded,not recorded,49,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,52,1997,NA
sacramento river,knights landing,KNL53,1998-01-08,NA,not recorded,not recorded,5197,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,2,1998,NA
sacramento river,knights landing,KNL54,1998-01-15,NA,not recorded,not recorded,1854,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,3,1998,NA
sacramento river,knights landing,KNL55,1998-01-22,NA,not recorded,not recorded,2356,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,4,1998,NA
sacramento river,knights landing,KNL56,1998-01-29,NA,not recorded,not recorded,1739,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,5,1998,NA
sacramento river,knights landing,KNL57,1998-02-05,NA,not recorded,not recorded,1797,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,6,1998,NA
sacramento river,knights landing,KNL58,1998-02-12,NA,not recorded,not recorded,1358,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,7,1998,NA
sacramento river,knights landing,KNL59,1998-02-19,NA,not recorded,not recorded,861,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,8,1998,NA
sacramento river,knights landing,KNL60,1998-02-26,NA,not recorded,not recorded,1557,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,9,1998,NA
sacramento river,knights landing,KNL61,1998-03-05,NA,not recorded,not recorded,916,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,10,1998,NA
sacramento river,knights landing,KNL62,1998-03-12,NA,not recorded,not recorded,682,NA,not recorded,not recorded,not recorded,not recorded,NA,NA,NA,NA,yes,11,1998,NA
