trap_start_date,trap_stop_date,stream,site,subsite,site_group,total_revolutions,visit_type,trap_functioning,fish_processed,rpm_start,rpm_end,include
NA,1998-04-23,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-04-24,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.4,NA,TRUE
NA,1998-04-24,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-04-24,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.5,NA,TRUE
NA,1998-04-24,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-04-25,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-04-25,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-04-25,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-04-25,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-04-26,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-04-26,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-04-26,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-04-26,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-04-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1998-04-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-04-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1998-04-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-04-28,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.9,NA,TRUE
NA,1998-04-28,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-04-28,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-04-28,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-04-29,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1998-04-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1998-04-29,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-04-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-04-30,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-04-30,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1998-04-30,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-04-30,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-05-01,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-05-01,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-05-01,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-05-01,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-05-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-02,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-05-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-05-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-05-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-05-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-05-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1998-05-04,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-05-04,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-05-04,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-04,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-05-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-05-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-05-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-05-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-05-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-05-07,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-07,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-05-07,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-07,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-05-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-05-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1998-05-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-09,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-05-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-09,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-05-10,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-05-10,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-05-10,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-05-10,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-05-11,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-05-11,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-12,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-05-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-12,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-05-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-05-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-14,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-14,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-05-14,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-14,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-05-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-05-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-05-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-05-20,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.3,NA,TRUE
NA,1998-05-20,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.4,NA,TRUE
NA,1998-05-20,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-05-20,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-05-22,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1998-05-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-05-22,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-05-25,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-05-25,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-05-25,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-05-25,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-05-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-05-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-05-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-05-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-05-29,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.9,NA,TRUE
NA,1998-05-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-05-29,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-05-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-06-01,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1998-06-01,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1998-06-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-06-02,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-06-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-06-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-06-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-06-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1998-06-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-06-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-06-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-06-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1998-06-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1998-06-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.3,NA,TRUE
NA,1998-06-12,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1998-06-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.4,NA,TRUE
NA,1998-06-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2,NA,TRUE
NA,1998-06-19,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1998-06-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1998-06-24,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1998-06-26,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1998-06-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.4,NA,TRUE
NA,1998-07-02,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.3,NA,TRUE
NA,1998-07-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.4,NA,TRUE
NA,1998-07-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-07-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-07-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-07-20,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
